floor,source_file,phase,segment_type,start_idx,end_idx,raw_length,padded_to_window,label,max_change,mean_change,active_ratio,augmented
회대,회대 물 밝음_fall_01.csv,fall,liquid,0,11,12,1,물,36.37548828125,17.025497436523438,0.8333333333333334,1
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,0
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,1
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,1
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,1
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,1
회대,회대 물 어둠_fall_01.csv,fall,liquid,0,6,7,1,물,19.2979736328125,10.440813064575195,0.7142857142857143,1
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,0
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,1
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,1
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,1
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,1
회대,회대 우유 밝음_fall_01.csv,fall,liquid,0,8,9,1,우유,85.73876953125,32.46848678588867,0.7777777777777778,1
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,0
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,1
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,1
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,1
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,1
회대,회대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,74.42041015625,40.02040481567383,0.8888888888888888,1
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,0
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,1
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,1
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,1
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,1
회대,회대 커피 밝음_fall_01.csv,fall,liquid,0,5,6,1,커피,29.914306640625,16.547637939453125,0.8333333333333334,1
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,0
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,1
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,1
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,1
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,1
회대,회대 커피 어둠_fall_01.csv,fall,liquid,0,6,7,1,커피,33.72247314453125,20.779619216918945,1.0,1
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,0
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,1
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,1
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,1
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,1
회대,회대 콜라 밝음(1)_fall_01.csv,fall,liquid,0,12,13,1,콜라,38.72247314453125,20.319011688232422,0.7692307692307693,1
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,0
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,1
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,1
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,1
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,1
회대,회대 콜라 어둠_fall_01.csv,fall,liquid,0,8,9,1,콜라,17.199951171875,9.66663932800293,0.6666666666666666,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,1.46124267578125,0.4010823667049408,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,1.46124267578125,0.4010823667049408,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,1.6612548828125,0.4625813663005829,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,1.6612548828125,0.4625813663005829,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,1.86126708984375,0.5640828609466553,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,1.86126708984375,0.5640828609466553,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,2.061279296875,0.6655843257904053,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,2.061279296875,0.6655843257904053,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,2.46124267578125,0.8204182982444763,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,2.46124267578125,0.8204182982444763,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,2.46124267578125,0.9752522706985474,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,2.46124267578125,0.9752522706985474,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,2.6612548828125,1.148584008216858,0.06666666666666667,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,2.6612548828125,1.148584008216858,0.06666666666666667,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,2.6612548828125,1.3167520761489868,0.13333333333333333,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,2.6612548828125,1.3167520761489868,0.13333333333333333,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,2.6612548828125,1.4849202632904053,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,2.6612548828125,1.4849202632904053,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,2.6612548828125,1.6264201402664185,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,2.6612548828125,1.6264201402664185,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,2.6612548828125,1.7545897960662842,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,2.6612548828125,1.7545897960662842,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,2.6612548828125,1.9012532234191895,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,2.6612548828125,1.9012532234191895,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,2.6612548828125,2.007922410964966,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,2.6612548828125,2.007922410964966,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,2.6612548828125,2.0745890140533447,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,2.6612548828125,2.0745890140533447,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,2.6612548828125,2.1145873069763184,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,2.6612548828125,2.1145873069763184,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,2.6612548828125,2.1279215812683105,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,2.6612548828125,2.1279215812683105,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,2.6612548828125,2.1145873069763184,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,2.6612548828125,2.1145873069763184,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,2.6612548828125,2.087918996810913,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,2.6612548828125,2.087918996810913,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,2.6612548828125,2.061250925064087,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,2.6612548828125,2.061250925064087,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,2.6612548828125,1.9945842027664185,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,2.6612548828125,1.9945842027664185,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,2.6612548828125,1.9412516355514526,0.2,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,2.6612548828125,1.9412516355514526,0.2,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,21,35,15,0,바닥,2.6612548828125,1.8745849132537842,0.13333333333333333,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,21,35,15,0,바닥,2.6612548828125,1.8745849132537842,0.13333333333333333,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,22,36,15,0,바닥,2.6612548828125,1.821252465248108,0.06666666666666667,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,22,36,15,0,바닥,2.6612548828125,1.821252465248108,0.06666666666666667,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,23,37,15,0,바닥,2.26123046875,1.7812540531158447,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,23,37,15,0,바닥,2.26123046875,1.7812540531158447,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,24,38,15,0,바닥,2.26123046875,1.7679239511489868,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,24,38,15,0,바닥,2.26123046875,1.7679239511489868,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,25,39,15,0,바닥,2.26123046875,1.7812540531158447,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,25,39,15,0,바닥,2.26123046875,1.7812540531158447,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,26,40,15,0,바닥,2.46124267578125,1.7945882081985474,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,26,40,15,0,바닥,2.46124267578125,1.7945882081985474,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,27,41,15,0,바닥,2.46124267578125,1.8345866203308105,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,27,41,15,0,바닥,2.46124267578125,1.8345866203308105,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,28,42,15,0,바닥,2.46124267578125,1.8879190683364868,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,28,42,15,0,바닥,2.46124267578125,1.8879190683364868,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,29,43,15,0,바닥,2.46124267578125,1.92791748046875,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,29,43,15,0,바닥,2.46124267578125,1.92791748046875,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,30,44,15,0,바닥,2.46124267578125,1.9412516355514526,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,30,44,15,0,바닥,2.46124267578125,1.9412516355514526,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,31,45,15,0,바닥,2.46124267578125,1.9012532234191895,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,31,45,15,0,바닥,2.46124267578125,1.9012532234191895,0.0,1
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,32,46,15,0,바닥,2.46124267578125,1.8264200687408447,0.0,0
회대,회대 기름 밝음(1)_floor_return_01.csv,floor_return,floor,32,46,15,0,바닥,2.46124267578125,1.8264200687408447,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,0,14,15,0,바닥,1.3387451171875,0.7120890021324158,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,0,14,15,0,바닥,1.3387451171875,0.7120890021324158,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,1,15,15,0,바닥,0.938720703125,0.6587564945220947,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,1,15,15,0,바닥,0.938720703125,0.6587564945220947,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,2,16,15,0,바닥,0.938720703125,0.6720906496047974,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,2,16,15,0,바닥,0.938720703125,0.6720906496047974,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,3,17,15,0,바닥,0.938720703125,0.6987549066543579,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,3,17,15,0,바닥,0.938720703125,0.6987549066543579,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,4,18,15,0,바닥,0.938720703125,0.712084949016571,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,4,18,15,0,바닥,0.938720703125,0.712084949016571,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,5,19,15,0,바닥,1.13873291015625,0.7387492060661316,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,5,19,15,0,바닥,1.13873291015625,0.7387492060661316,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,6,20,15,0,바닥,1.3387451171875,0.77874755859375,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,6,20,15,0,바닥,1.3387451171875,0.77874755859375,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,7,21,15,0,바닥,1.3387451171875,0.8054117560386658,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,7,21,15,0,바닥,1.3387451171875,0.8054117560386658,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,8,22,15,0,바닥,1.53875732421875,0.8454142212867737,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,8,22,15,0,바닥,1.53875732421875,0.8454142212867737,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,9,23,15,0,바닥,1.53875732421875,0.8854125738143921,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,9,23,15,0,바닥,1.53875732421875,0.8854125738143921,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,10,24,15,0,바닥,1.53875732421875,0.9254150390625,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,10,24,15,0,바닥,1.53875732421875,0.9254150390625,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,11,25,15,0,바닥,1.53875732421875,0.9520792365074158,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,11,25,15,0,바닥,1.53875732421875,0.9520792365074158,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,12,26,15,0,바닥,1.53875732421875,1.0054117441177368,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,12,26,15,0,바닥,1.53875732421875,1.0054117441177368,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,13,27,15,0,바닥,1.53875732421875,1.0720784664154053,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,13,27,15,0,바닥,1.53875732421875,1.0720784664154053,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,14,28,15,0,바닥,1.73876953125,1.1520792245864868,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,14,28,15,0,바닥,1.73876953125,1.1520792245864868,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,15,29,15,0,바닥,1.73876953125,1.2454142570495605,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,15,29,15,0,바닥,1.73876953125,1.2454142570495605,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,16,30,15,0,바닥,2.13873291015625,1.3520792722702026,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,16,30,15,0,바닥,2.13873291015625,1.3520792722702026,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,17,31,15,0,바닥,2.13873291015625,1.445410132408142,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,17,31,15,0,바닥,2.13873291015625,1.445410132408142,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,18,32,15,0,바닥,2.13873291015625,1.5120768547058105,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,18,32,15,0,바닥,2.13873291015625,1.5120768547058105,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,19,33,15,0,바닥,2.13873291015625,1.5787434577941895,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,19,33,15,0,바닥,2.13873291015625,1.5787434577941895,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,20,34,15,0,바닥,2.13873291015625,1.6187459230422974,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,20,34,15,0,바닥,2.13873291015625,1.6187459230422974,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,21,35,15,0,바닥,2.13873291015625,1.6454142332077026,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,21,35,15,0,바닥,2.13873291015625,1.6454142332077026,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,22,36,15,0,바닥,2.13873291015625,1.6587483882904053,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,22,36,15,0,바닥,2.13873291015625,1.6587483882904053,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,23,37,15,0,바닥,2.13873291015625,1.672082543373108,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,23,37,15,0,바닥,2.13873291015625,1.672082543373108,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,24,38,15,0,바닥,2.13873291015625,1.6854166984558105,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,24,38,15,0,바닥,2.13873291015625,1.6854166984558105,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,25,39,15,0,바닥,2.13873291015625,1.6854166984558105,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,25,39,15,0,바닥,2.13873291015625,1.6854166984558105,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,26,40,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,26,40,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,27,41,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,27,41,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,28,42,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,28,42,15,0,바닥,2.13873291015625,1.6987508535385132,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,29,43,15,0,바닥,2.13873291015625,1.6587483882904053,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,29,43,15,0,바닥,2.13873291015625,1.6587483882904053,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,30,44,15,0,바닥,2.13873291015625,1.632080078125,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,30,44,15,0,바닥,2.13873291015625,1.632080078125,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,31,45,15,0,바닥,2.13873291015625,1.5787475109100342,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,31,45,15,0,바닥,2.13873291015625,1.5787475109100342,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,32,46,15,0,바닥,1.938720703125,1.5387492179870605,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,32,46,15,0,바닥,1.938720703125,1.5387492179870605,0.0,1
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,33,47,15,0,바닥,1.938720703125,1.4987508058547974,0.0,0
회대,회대 기름 밝음(1)_floor_return_02.csv,floor_return,floor,33,47,15,0,바닥,1.938720703125,1.4987508058547974,0.0,1
