floor,source_file,phase,segment_type,start_idx,end_idx,raw_length,padded_to_window,label,max_change,mean_change,active_ratio,augmented
황대,황대 망고 어둠_fall_01.csv,fall,liquid,0,10,11,1,망고,20.20001220703125,11.181812286376953,0.7272727272727273,1
황대,황대 망고 어둠_fall_01.csv,fall,liquid,0,10,11,1,망고,20.20001220703125,11.181812286376953,0.7272727272727273,1
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,0
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,1
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,1
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,1
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,1
황대,황대 물 밝음_fall_01.csv,fall,liquid,0,6,7,1,물,24.03265380859375,14.032645225524902,0.8571428571428571,1
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,0
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,1
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,1
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,1
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,1
황대,황대 물 어둠_fall_01.csv,fall,liquid,0,8,9,1,물,16.46124267578125,10.37234115600586,0.7777777777777778,1
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,0
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,1
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,1
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,1
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,1
황대,황대 우유 밝음_fall_01.csv,fall,liquid,0,7,8,1,우유,62.05303955078125,38.37805938720703,1.0,1
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,0
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,1
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,1
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,1
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,1
황대,황대 우유 어둠_fall_01.csv,fall,liquid,0,8,9,1,우유,56.0653076171875,25.27302360534668,0.6666666666666666,1
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,0
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,1
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,1
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,1
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,1
황대,황대 커피 밝음_fall_01.csv,fall,liquid,0,9,10,1,커피,17.1224365234375,10.162439346313477,0.7,1
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,0
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,1
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,1
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,1
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,1
황대,황대 커피 어둠_fall_01.csv,fall,liquid,0,8,9,1,커피,14.65716552734375,7.365085124969482,0.5555555555555556,1
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,0
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,1
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,1
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,1
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,1
황대,황대 콜라 어둠_fall_01.csv,fall,liquid,0,7,8,1,콜라,29.58367919921875,14.216850280761719,0.625,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,0.77142333984375,0.16381022334098816,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,0.77142333984375,0.16381022334098816,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,0.4285888671875,0.12762044370174408,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,0.4285888671875,0.12762044370174408,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,0.4285888671875,0.1314290314912796,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,0.4285888671875,0.1314290314912796,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,0.4285888671875,0.14857177436351776,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,0.4285888671875,0.14857177436351776,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,0.4285888671875,0.14857177436351776,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,0.4285888671875,0.14857177436351776,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,0.4285888671875,0.13523763418197632,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,0.4285888671875,0.13523763418197632,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,0.4285888671875,0.10856933891773224,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,0.4285888671875,0.10856933891773224,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,0.4285888671875,0.11809489130973816,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,0.4285888671875,0.11809489130973816,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,0.4285888671875,0.12762044370174408,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,0.4285888671875,0.12762044370174408,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,0.4285888671875,0.13714599609375,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,0.4285888671875,0.13714599609375,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,0.4285888671875,0.13714599609375,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,0.4285888671875,0.13714599609375,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,0.4285888671875,0.13714599609375,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,0.4285888671875,0.13714599609375,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,0.4285888671875,0.13714599609375,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,0.4285888671875,0.13714599609375,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,0.4285888671875,0.16381429135799408,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,0.4285888671875,0.16381429135799408,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,0.4285888671875,0.19048258662223816,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,0.4285888671875,0.19048258662223816,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,0.4285888671875,0.2038167268037796,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,0.4285888671875,0.2038167268037796,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,0.4285888671875,0.21715088188648224,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,0.4285888671875,0.21715088188648224,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,0.6285400390625,0.2438151091337204,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,0.6285400390625,0.2438151091337204,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,0.82855224609375,0.27047932147979736,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,0.82855224609375,0.27047932147979736,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,1.028564453125,0.3238118588924408,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,1.028564453125,0.3238118588924408,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,1.22857666015625,0.4038126766681671,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,1.22857666015625,0.4038126766681671,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,21,35,15,0,바닥,1.4285888671875,0.4971476197242737,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,21,35,15,0,바닥,1.4285888671875,0.4971476197242737,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,22,36,15,0,바닥,1.4285888671875,0.5809570550918579,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,22,36,15,0,바닥,1.4285888671875,0.5809570550918579,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,23,37,15,0,바닥,1.4285888671875,0.6380981206893921,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,23,37,15,0,바닥,1.4285888671875,0.6380981206893921,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,24,38,15,0,바닥,1.4285888671875,0.6819050908088684,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,24,38,15,0,바닥,1.4285888671875,0.6819050908088684,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,25,39,15,0,바닥,1.4285888671875,0.7352376580238342,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,25,39,15,0,바닥,1.4285888671875,0.7352376580238342,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,26,40,15,0,바닥,1.4285888671875,0.7885701656341553,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,26,40,15,0,바닥,1.4285888671875,0.7885701656341553,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,27,41,15,0,바닥,1.4285888671875,0.855236828327179,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,27,41,15,0,바닥,1.4285888671875,0.855236828327179,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,28,42,15,0,바닥,1.6285400390625,0.9352335333824158,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,28,42,15,0,바닥,1.6285400390625,0.9352335333824158,0.0,1
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,29,43,15,0,바닥,1.82855224609375,1.028564453125,0.0,0
황대,황대 기름 밝음_floor_return_01.csv,floor_return,floor,29,43,15,0,바닥,1.82855224609375,1.028564453125,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,0,14,15,0,바닥,1.5714111328125,1.0114420652389526,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,0,14,15,0,바닥,1.5714111328125,1.0114420652389526,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,1,15,15,0,바닥,1.5714111328125,0.9581095576286316,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,1,15,15,0,바닥,1.5714111328125,0.9581095576286316,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,2,16,15,0,바닥,1.5714111328125,0.9181070923805237,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,2,16,15,0,바닥,1.5714111328125,0.9181070923805237,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,3,17,15,0,바닥,1.3714599609375,0.8914428949356079,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,3,17,15,0,바닥,1.3714599609375,0.8914428949356079,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,4,18,15,0,바닥,1.3714599609375,0.8647745847702026,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,4,18,15,0,바닥,1.3714599609375,0.8647745847702026,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,5,19,15,0,바닥,1.3714599609375,0.8514404296875,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,5,19,15,0,바닥,1.3714599609375,0.8514404296875,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,6,20,15,0,바닥,1.3714599609375,0.8381062746047974,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,6,20,15,0,바닥,1.3714599609375,0.8381062746047974,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,7,21,15,0,바닥,1.3714599609375,0.8247721195220947,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,7,21,15,0,바닥,1.3714599609375,0.8247721195220947,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,8,22,15,0,바닥,1.3714599609375,0.8114379644393921,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,8,22,15,0,바닥,1.3714599609375,0.8114379644393921,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,9,23,15,0,바닥,1.17144775390625,0.771435558795929,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,9,23,15,0,바닥,1.17144775390625,0.771435558795929,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,10,24,15,0,바닥,1.17144775390625,0.731433093547821,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,10,24,15,0,바닥,1.17144775390625,0.731433093547821,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,11,25,15,0,바닥,1.17144775390625,0.7047647833824158,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,11,25,15,0,바닥,1.17144775390625,0.7047647833824158,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,12,26,15,0,바닥,1.17144775390625,0.7180989384651184,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,12,26,15,0,바닥,1.17144775390625,0.7180989384651184,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,13,27,15,0,바닥,1.17144775390625,0.7314290404319763,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,13,27,15,0,바닥,1.17144775390625,0.7314290404319763,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,14,28,15,0,바닥,1.17144775390625,0.7580932378768921,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,14,28,15,0,바닥,1.17144775390625,0.7580932378768921,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,15,29,15,0,바닥,1.17144775390625,0.7714273929595947,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,15,29,15,0,바닥,1.17144775390625,0.7714273929595947,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,16,30,15,0,바닥,1.17144775390625,0.7714273929595947,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,16,30,15,0,바닥,1.17144775390625,0.7714273929595947,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,17,31,15,0,바닥,1.17144775390625,0.744763195514679,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,17,31,15,0,바닥,1.17144775390625,0.744763195514679,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,18,32,15,0,바닥,1.17144775390625,0.7180948853492737,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,18,32,15,0,바닥,1.17144775390625,0.7180948853492737,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,19,33,15,0,바닥,1.17144775390625,0.704760730266571,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,19,33,15,0,바닥,1.17144775390625,0.704760730266571,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,20,34,15,0,바닥,0.971435546875,0.6914265751838684,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,20,34,15,0,바닥,0.971435546875,0.6914265751838684,0.0,1
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,21,35,15,0,바닥,0.971435546875,0.6780924201011658,0.0,0
황대,황대 기름 밝음_floor_return_02.csv,floor_return,floor,21,35,15,0,바닥,0.971435546875,0.6780924201011658,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,0.334716796875,0.13823649287223816,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,0,14,15,0,바닥,0.334716796875,0.13823649287223816,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,0.334716796875,0.13823649287223816,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,1,15,15,0,바닥,0.334716796875,0.13823649287223816,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,0.334716796875,0.13823649287223816,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,2,16,15,0,바닥,0.334716796875,0.13823649287223816,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,0.334716796875,0.13823649287223816,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,3,17,15,0,바닥,0.334716796875,0.13823649287223816,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,0.334716796875,0.1515706330537796,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,4,18,15,0,바닥,0.334716796875,0.1515706330537796,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,0.334716796875,0.16490478813648224,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,5,19,15,0,바닥,0.334716796875,0.16490478813648224,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,0.334716796875,0.17823892831802368,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,6,20,15,0,바닥,0.334716796875,0.17823892831802368,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,0.334716796875,0.19157308340072632,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,7,21,15,0,바닥,0.334716796875,0.19157308340072632,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,0.334716796875,0.20490722358226776,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,8,22,15,0,바닥,0.334716796875,0.20490722358226776,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,0.334716796875,0.2182413786649704,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,9,23,15,0,바닥,0.334716796875,0.2182413786649704,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,0.334716796875,0.2182413786649704,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,10,24,15,0,바닥,0.334716796875,0.2182413786649704,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,0.334716796875,0.22286783158779144,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,11,25,15,0,바닥,0.334716796875,0.22286783158779144,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,0.334716796875,0.22749429941177368,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,12,26,15,0,바닥,0.334716796875,0.22749429941177368,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,0.334716796875,0.2187906950712204,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,13,27,15,0,바닥,0.334716796875,0.2187906950712204,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,0.334716796875,0.22341714799404144,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,14,28,15,0,바닥,0.334716796875,0.22341714799404144,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,0.334716796875,0.22804361581802368,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,15,29,15,0,바닥,0.334716796875,0.22804361581802368,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,0.334716796875,0.22804361581802368,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,16,30,15,0,바닥,0.334716796875,0.22804361581802368,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,0.334716796875,0.22341714799404144,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,17,31,15,0,바닥,0.334716796875,0.22341714799404144,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,0.334716796875,0.20545653998851776,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,18,32,15,0,바닥,0.334716796875,0.20545653998851776,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,0.334716796875,0.18749593198299408,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,19,33,15,0,바닥,0.334716796875,0.18749593198299408,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,0.334716796875,0.17416177690029144,0.0,0
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,20,34,15,0,바닥,0.334716796875,0.17416177690029144,0.0,1
황대,황대 기름 어둠_floor_return_01.csv,floor_return,floor,21,35,15,0,바닥,0.334716796875,0.16082763671875,0.0,0
