floor,source_file,segment_type,start_idx,end_idx,label,max_change,mean_change,augmented
나타,나타 기름 밝음.csv,liquid_file,60,74,기름,9.550018310546875,8.030009269714355,1
나타,나타 기름 밝음.csv,liquid_file,66,80,기름,9.350006103515625,7.643341064453125,0
나타,나타 기름 밝음.csv,liquid_file,66,80,기름,9.350006103515625,7.643341064453125,1
나타,나타 기름 밝음.csv,liquid_file,66,80,기름,9.350006103515625,7.643341064453125,1
나타,나타 기름 밝음.csv,liquid_file,72,86,기름,7.75,6.790008544921875,0
나타,나타 기름 밝음.csv,liquid_file,72,86,기름,7.75,6.790008544921875,1
나타,나타 기름 밝음.csv,liquid_file,72,86,기름,7.75,6.790008544921875,1
나타,나타 기름 밝음.csv,liquid_file,78,92,기름,6.75,5.670011520385742,0
나타,나타 기름 밝음.csv,liquid_file,78,92,기름,6.75,5.670011520385742,1
나타,나타 기름 밝음.csv,liquid_file,78,92,기름,6.75,5.670011520385742,1
나타,나타 기름 밝음.csv,liquid_file,84,98,기름,6.75,4.056681156158447,0
나타,나타 기름 밝음.csv,liquid_file,84,98,기름,6.75,4.056681156158447,1
나타,나타 기름 밝음.csv,liquid_file,84,98,기름,6.75,4.056681156158447,1
나타,나타 기름 밝음.csv,liquid_file,90,104,바닥,4.1500244140625,2.8033509254455566,0
나타,나타 기름 밝음.csv,liquid_file,90,104,바닥,4.1500244140625,2.8033509254455566,1
나타,나타 기름 밝음.csv,liquid_file,90,104,바닥,4.1500244140625,2.8033509254455566,1
나타,나타 기름 밝음.csv,liquid_file,96,110,바닥,2.95001220703125,2.6300151348114014,0
나타,나타 기름 밝음.csv,liquid_file,96,110,바닥,2.95001220703125,2.6300151348114014,1
나타,나타 기름 밝음.csv,liquid_file,96,110,바닥,2.95001220703125,2.6300151348114014,1
나타,나타 기름 밝음.csv,liquid_file,102,116,바닥,5.350006103515625,3.4033467769622803,0
나타,나타 기름 밝음.csv,liquid_file,102,116,바닥,5.350006103515625,3.4033467769622803,1
나타,나타 기름 밝음.csv,liquid_file,102,116,바닥,5.350006103515625,3.4033467769622803,1
나타,나타 기름 밝음.csv,liquid_file,108,122,바닥,5.350006103515625,3.8566792011260986,0
나타,나타 기름 밝음.csv,liquid_file,108,122,바닥,5.350006103515625,3.8566792011260986,1
나타,나타 기름 밝음.csv,liquid_file,108,122,바닥,5.350006103515625,3.8566792011260986,1
나타,나타 기름 밝음.csv,liquid_file,114,128,기름,12.95001220703125,5.736680030822754,0
나타,나타 기름 밝음.csv,liquid_file,114,128,기름,12.95001220703125,5.736680030822754,1
나타,나타 기름 밝음.csv,liquid_file,114,128,기름,12.95001220703125,5.736680030822754,1
나타,나타 기름 밝음.csv,liquid_file,120,134,기름,13.1500244140625,8.390010833740234,0
나타,나타 기름 밝음.csv,liquid_file,120,134,기름,13.1500244140625,8.390010833740234,1
나타,나타 기름 밝음.csv,liquid_file,120,134,기름,13.1500244140625,8.390010833740234,1
나타,나타 기름 밝음.csv,liquid_file,126,140,기름,13.1500244140625,10.510013580322266,0
나타,나타 기름 밝음.csv,liquid_file,126,140,기름,13.1500244140625,10.510013580322266,1
나타,나타 기름 밝음.csv,liquid_file,126,140,기름,13.1500244140625,10.510013580322266,1
나타,나타 기름 밝음.csv,liquid_file,132,146,기름,11.1500244140625,9.470013618469238,0
나타,나타 기름 밝음.csv,liquid_file,132,146,기름,11.1500244140625,9.470013618469238,1
나타,나타 기름 밝음.csv,liquid_file,132,146,기름,11.1500244140625,9.470013618469238,1
나타,나타 기름 밝음.csv,liquid_file,138,152,기름,9.550018310546875,9.043347358703613,0
나타,나타 기름 밝음.csv,liquid_file,138,152,기름,9.550018310546875,9.043347358703613,1
나타,나타 기름 밝음.csv,liquid_file,138,152,기름,9.550018310546875,9.043347358703613,1
나타,나타 기름 밝음.csv,liquid_file,144,158,기름,9.350006103515625,8.736680030822754,0
나타,나타 기름 밝음.csv,liquid_file,144,158,기름,9.350006103515625,8.736680030822754,1
나타,나타 기름 밝음.csv,liquid_file,144,158,기름,9.350006103515625,8.736680030822754,1
나타,나타 기름 밝음.csv,liquid_file,150,164,기름,9.350006103515625,8.763348579406738,0
나타,나타 기름 밝음.csv,liquid_file,150,164,기름,9.350006103515625,8.763348579406738,1
나타,나타 기름 밝음.csv,liquid_file,150,164,기름,9.350006103515625,8.763348579406738,1
나타,나타 기름 밝음.csv,liquid_file,156,170,기름,9.350006103515625,8.950010299682617,0
나타,나타 기름 밝음.csv,liquid_file,156,170,기름,9.350006103515625,8.950010299682617,1
나타,나타 기름 밝음.csv,liquid_file,156,170,기름,9.350006103515625,8.950010299682617,1
나타,나타 기름 밝음.csv,liquid_file,162,176,기름,11.1500244140625,9.376678466796875,0
나타,나타 기름 밝음.csv,liquid_file,162,176,기름,11.1500244140625,9.376678466796875,1
나타,나타 기름 밝음.csv,liquid_file,162,176,기름,11.1500244140625,9.376678466796875,1
나타,나타 기름 밝음.csv,liquid_file,168,182,기름,11.75,10.470009803771973,0
나타,나타 기름 밝음.csv,liquid_file,168,182,기름,11.75,10.470009803771973,1
나타,나타 기름 밝음.csv,liquid_file,168,182,기름,11.75,10.470009803771973,1
나타,나타 기름 어둠.csv,liquid_file,0,14,바닥,0.3699951171875,0.1433512419462204,0
나타,나타 기름 어둠.csv,liquid_file,0,14,바닥,0.3699951171875,0.1433512419462204,1
나타,나타 기름 어둠.csv,liquid_file,0,14,바닥,0.3699951171875,0.1433512419462204,1
나타,나타 기름 어둠.csv,liquid_file,7,21,바닥,0.3699951171875,0.19000244140625,0
나타,나타 기름 어둠.csv,liquid_file,7,21,바닥,0.3699951171875,0.19000244140625,1
나타,나타 기름 어둠.csv,liquid_file,7,21,바닥,0.3699951171875,0.19000244140625,1
나타,나타 기름 어둠.csv,liquid_file,14,28,바닥,0.3699951171875,0.2366536408662796,0
나타,나타 기름 어둠.csv,liquid_file,14,28,바닥,0.3699951171875,0.2366536408662796,1
나타,나타 기름 어둠.csv,liquid_file,14,28,바닥,0.3699951171875,0.2366536408662796,1
나타,나타 기름 어둠.csv,liquid_file,21,35,바닥,0.16998291015625,0.16998291015625,0
나타,나타 기름 어둠.csv,liquid_file,21,35,바닥,0.16998291015625,0.16998291015625,1
나타,나타 기름 어둠.csv,liquid_file,21,35,바닥,0.16998291015625,0.16998291015625,1
나타,나타 기름 어둠.csv,liquid_file,28,42,바닥,0.16998291015625,0.16998291015625,0
나타,나타 기름 어둠.csv,liquid_file,28,42,바닥,0.16998291015625,0.16998291015625,1
나타,나타 기름 어둠.csv,liquid_file,28,42,바닥,0.16998291015625,0.16998291015625,1
나타,나타 기름 어둠.csv,liquid_file,35,49,바닥,0.23004150390625,0.1673380583524704,0
나타,나타 기름 어둠.csv,liquid_file,35,49,바닥,0.23004150390625,0.1673380583524704,1
나타,나타 기름 어둠.csv,liquid_file,35,49,바닥,0.23004150390625,0.1673380583524704,1
나타,나타 기름 어둠.csv,liquid_file,42,56,바닥,0.23004150390625,0.1206868514418602,0
나타,나타 기름 어둠.csv,liquid_file,42,56,바닥,0.23004150390625,0.1206868514418602,1
나타,나타 기름 어둠.csv,liquid_file,42,56,바닥,0.23004150390625,0.1206868514418602,1
나타,나타 기름 어둠.csv,liquid_file,49,63,바닥,1.76995849609375,0.44333088397979736,0
나타,나타 기름 어둠.csv,liquid_file,49,63,바닥,1.76995849609375,0.44333088397979736,1
나타,나타 기름 어둠.csv,liquid_file,49,63,바닥,1.76995849609375,0.44333088397979736,1
나타,나타 기름 어둠.csv,liquid_file,56,70,바닥,4.16998291015625,1.9299845695495605,0
나타,나타 기름 어둠.csv,liquid_file,56,70,바닥,4.16998291015625,1.9299845695495605,1
나타,나타 기름 어둠.csv,liquid_file,56,70,바닥,4.16998291015625,1.9299845695495605,1
나타,나타 기름 어둠.csv,liquid_file,63,77,바닥,5.16998291015625,3.9166462421417236,0
나타,나타 기름 어둠.csv,liquid_file,63,77,바닥,5.16998291015625,3.9166462421417236,1
나타,나타 기름 어둠.csv,liquid_file,63,77,바닥,5.16998291015625,3.9166462421417236,1
나타,나타 기름 어둠.csv,liquid_file,70,84,바닥,5.16998291015625,4.836641311645508,0
나타,나타 기름 어둠.csv,liquid_file,70,84,바닥,5.16998291015625,4.836641311645508,1
나타,나타 기름 어둠.csv,liquid_file,70,84,바닥,5.16998291015625,4.836641311645508,1
나타,나타 기름 어둠.csv,liquid_file,77,91,바닥,5.16998291015625,4.876643657684326,0
나타,나타 기름 어둠.csv,liquid_file,77,91,바닥,5.16998291015625,4.876643657684326,1
나타,나타 기름 어둠.csv,liquid_file,77,91,바닥,5.16998291015625,4.876643657684326,1
나타,나타 기름 어둠.csv,liquid_file,84,98,바닥,4.969970703125,4.823307514190674,0
나타,나타 기름 어둠.csv,liquid_file,84,98,바닥,4.969970703125,4.823307514190674,1
나타,나타 기름 어둠.csv,liquid_file,84,98,바닥,4.969970703125,4.823307514190674,1
나타,나타 기름 어둠.csv,liquid_file,91,105,바닥,4.969970703125,4.796643257141113,0
나타,나타 기름 어둠.csv,liquid_file,91,105,바닥,4.969970703125,4.796643257141113,1
나타,나타 기름 어둠.csv,liquid_file,91,105,바닥,4.969970703125,4.796643257141113,1
나타,나타 기름 어둠.csv,liquid_file,98,112,바닥,4.969970703125,4.756648540496826,0
나타,나타 기름 어둠.csv,liquid_file,98,112,바닥,4.969970703125,4.756648540496826,1
나타,나타 기름 어둠.csv,liquid_file,98,112,바닥,4.969970703125,4.756648540496826,1
나타,나타 기름 어둠.csv,liquid_file,105,119,바닥,4.969970703125,4.596655368804932,0
나타,나타 기름 어둠.csv,liquid_file,105,119,바닥,4.969970703125,4.596655368804932,1
나타,나타 기름 어둠.csv,liquid_file,105,119,바닥,4.969970703125,4.596655368804932,1
나타,나타 기름 어둠.csv,liquid_file,112,126,바닥,4.969970703125,4.449983596801758,0
나타,나타 기름 어둠.csv,liquid_file,112,126,바닥,4.969970703125,4.449983596801758,1
나타,나타 기름 어둠.csv,liquid_file,112,126,바닥,4.969970703125,4.449983596801758,1
나타,나타 기름 어둠.csv,liquid_file,119,133,바닥,4.969970703125,3.6139769554138184,0
나타,나타 기름 어둠.csv,liquid_file,119,133,바닥,4.969970703125,3.6139769554138184,1
나타,나타 기름 어둠.csv,liquid_file,119,133,바닥,4.969970703125,3.6139769554138184,1
나타,나타 기름 어둠.csv,liquid_file,126,140,바닥,4.23004150390625,2.935331106185913,0
나타,나타 기름 어둠.csv,liquid_file,126,140,바닥,4.23004150390625,2.935331106185913,1
나타,나타 기름 어둠.csv,liquid_file,126,140,바닥,4.23004150390625,2.935331106185913,1
나타,나타 기름 어둠.csv,liquid_file,133,147,바닥,4.23004150390625,1.7260091304779053,0
나타,나타 기름 어둠.csv,liquid_file,133,147,바닥,4.23004150390625,1.7260091304779053,1
나타,나타 기름 어둠.csv,liquid_file,133,147,바닥,4.23004150390625,1.7260091304779053,1
나타,나타 기름 어둠.csv,liquid_file,140,154,바닥,2.23004150390625,0.7113322019577026,0
나타,나타 기름 어둠.csv,liquid_file,140,154,바닥,2.23004150390625,0.7113322019577026,1
나타,나타 기름 어둠.csv,liquid_file,140,154,바닥,2.23004150390625,0.7113322019577026,1
나타,나타 기름 어둠.csv,liquid_file,147,161,바닥,1.16998291015625,0.7833170294761658,0
나타,나타 기름 어둠.csv,liquid_file,147,161,바닥,1.16998291015625,0.7833170294761658,1
나타,나타 기름 어둠.csv,liquid_file,147,161,바닥,1.16998291015625,0.7833170294761658,1
나타,나타 기름 어둠.csv,liquid_file,154,168,바닥,1.16998291015625,0.8899780511856079,0
나타,나타 기름 어둠.csv,liquid_file,154,168,바닥,1.16998291015625,0.8899780511856079,1
나타,나타 기름 어둠.csv,liquid_file,154,168,바닥,1.16998291015625,0.8899780511856079,1
나타,나타 기름 어둠.csv,liquid_file,161,175,바닥,1.16998291015625,0.8499796390533447,0
나타,나타 기름 어둠.csv,liquid_file,161,175,바닥,1.16998291015625,0.8499796390533447,1
나타,나타 기름 어둠.csv,liquid_file,161,175,바닥,1.16998291015625,0.8499796390533447,1
나타,나타 기름 어둠.csv,liquid_file,168,182,바닥,1.16998291015625,0.9299764037132263,0
나타,나타 기름 어둠.csv,liquid_file,168,182,바닥,1.16998291015625,0.9299764037132263,1
나타,나타 기름 어둠.csv,liquid_file,168,182,바닥,1.16998291015625,0.9299764037132263,1
나타,나타 기름 어둠.csv,liquid_file,175,189,바닥,1.16998291015625,0.929980456829071,0
나타,나타 기름 어둠.csv,liquid_file,175,189,바닥,1.16998291015625,0.929980456829071,1
나타,나타 기름 어둠.csv,liquid_file,175,189,바닥,1.16998291015625,0.929980456829071,1
나타,나타 기름 어둠.csv,liquid_file,182,196,바닥,1.16998291015625,0.7699829339981079,0
나타,나타 기름 어둠.csv,liquid_file,182,196,바닥,1.16998291015625,0.7699829339981079,1
나타,나타 기름 어둠.csv,liquid_file,182,196,바닥,1.16998291015625,0.7699829339981079,1
나타,나타 망고 밝음1.csv,liquid_file,0,14,바닥,4.170013427734375,2.9606730937957764,0
나타,나타 망고 밝음1.csv,liquid_file,0,14,바닥,4.170013427734375,2.9606730937957764,1
나타,나타 망고 밝음1.csv,liquid_file,0,14,바닥,4.170013427734375,2.9606730937957764,1
나타,나타 망고 밝음1.csv,liquid_file,9,23,바닥,4.769989013671875,4.183339595794678,0
나타,나타 망고 밝음1.csv,liquid_file,9,23,바닥,4.769989013671875,4.183339595794678,1
나타,나타 망고 밝음1.csv,liquid_file,9,23,바닥,4.769989013671875,4.183339595794678,1
나타,나타 망고 밝음1.csv,liquid_file,18,32,망고,6.170013427734375,5.023333549499512,0
나타,나타 망고 밝음1.csv,liquid_file,18,32,망고,6.170013427734375,5.023333549499512,1
나타,나타 망고 밝음1.csv,liquid_file,18,32,망고,6.170013427734375,5.023333549499512,1
나타,나타 망고 밝음1.csv,liquid_file,27,41,망고,7.3699951171875,6.090002536773682,0
나타,나타 망고 밝음1.csv,liquid_file,27,41,망고,7.3699951171875,6.090002536773682,1
나타,나타 망고 밝음1.csv,liquid_file,27,41,망고,7.3699951171875,6.090002536773682,1
나타,나타 망고 밝음1.csv,liquid_file,36,50,망고,9.769989013671875,8.036669731140137,0
나타,나타 망고 밝음1.csv,liquid_file,36,50,망고,9.769989013671875,8.036669731140137,1
나타,나타 망고 밝음1.csv,liquid_file,36,50,망고,9.769989013671875,8.036669731140137,1
나타,나타 망고 밝음1.csv,liquid_file,45,59,망고,10.170013427734375,9.743332862854004,0
나타,나타 망고 밝음1.csv,liquid_file,45,59,망고,10.170013427734375,9.743332862854004,1
나타,나타 망고 밝음1.csv,liquid_file,45,59,망고,10.170013427734375,9.743332862854004,1
나타,나타 망고 밝음1.csv,liquid_file,54,68,망고,10.170013427734375,8.116666793823242,0
나타,나타 망고 밝음1.csv,liquid_file,54,68,망고,10.170013427734375,8.116666793823242,1
나타,나타 망고 밝음1.csv,liquid_file,54,68,망고,10.170013427734375,8.116666793823242,1
나타,나타 망고 밝음1.csv,liquid_file,63,77,망고,7.3699951171875,4.703332424163818,0
나타,나타 망고 밝음1.csv,liquid_file,63,77,망고,7.3699951171875,4.703332424163818,1
나타,나타 망고 밝음1.csv,liquid_file,63,77,망고,7.3699951171875,4.703332424163818,1
나타,나타 망고 밝음1.csv,liquid_file,72,86,바닥,4.170013427734375,3.0900003910064697,0
나타,나타 망고 밝음1.csv,liquid_file,72,86,바닥,4.170013427734375,3.0900003910064697,1
나타,나타 망고 밝음1.csv,liquid_file,72,86,바닥,4.170013427734375,3.0900003910064697,1
나타,나타 망고 밝음1.csv,liquid_file,81,95,바닥,2.970001220703125,2.383331298828125,0
나타,나타 망고 밝음1.csv,liquid_file,81,95,바닥,2.970001220703125,2.383331298828125,1
나타,나타 망고 밝음1.csv,liquid_file,81,95,바닥,2.970001220703125,2.383331298828125,1
나타,나타 망고 밝음1.csv,liquid_file,90,104,망고,7.6300048828125,3.2379984855651855,0
나타,나타 망고 밝음1.csv,liquid_file,90,104,망고,7.6300048828125,3.2379984855651855,1
나타,나타 망고 밝음1.csv,liquid_file,90,104,망고,7.6300048828125,3.2379984855651855,1
나타,나타 망고 밝음1.csv,liquid_file,99,113,망고,9.029998779296875,7.403330326080322,0
나타,나타 망고 밝음1.csv,liquid_file,99,113,망고,9.029998779296875,7.403330326080322,1
나타,나타 망고 밝음1.csv,liquid_file,99,113,망고,9.029998779296875,7.403330326080322,1
나타,나타 망고 밝음1.csv,liquid_file,108,122,망고,9.029998779296875,8.283330917358398,0
나타,나타 망고 밝음1.csv,liquid_file,108,122,망고,9.029998779296875,8.283330917358398,1
나타,나타 망고 밝음1.csv,liquid_file,108,122,망고,9.029998779296875,8.283330917358398,1
나타,나타 망고 밝음1.csv,liquid_file,117,131,망고,8.029998779296875,7.723329544067383,0
나타,나타 망고 밝음1.csv,liquid_file,117,131,망고,8.029998779296875,7.723329544067383,1
나타,나타 망고 밝음1.csv,liquid_file,117,131,망고,8.029998779296875,7.723329544067383,1
나타,나타 망고 밝음1.csv,liquid_file,126,140,망고,8.029998779296875,7.6433329582214355,0
나타,나타 망고 밝음1.csv,liquid_file,126,140,망고,8.029998779296875,7.6433329582214355,1
나타,나타 망고 밝음1.csv,liquid_file,126,140,망고,8.029998779296875,7.6433329582214355,1
나타,나타 망고 밝음1.csv,liquid_file,135,149,망고,8.029998779296875,7.616664409637451,0
나타,나타 망고 밝음1.csv,liquid_file,135,149,망고,8.029998779296875,7.616664409637451,1
나타,나타 망고 밝음1.csv,liquid_file,135,149,망고,8.029998779296875,7.616664409637451,1
나타,나타 망고 밝음1.csv,liquid_file,144,158,망고,7.829986572265625,7.4566650390625,0
나타,나타 망고 밝음1.csv,liquid_file,144,158,망고,7.829986572265625,7.4566650390625,1
나타,나타 망고 밝음1.csv,liquid_file,144,158,망고,7.829986572265625,7.4566650390625,1
나타,나타 망고 밝음1.csv,liquid_file,153,167,망고,7.829986572265625,5.056666851043701,0
나타,나타 망고 밝음1.csv,liquid_file,153,167,망고,7.829986572265625,5.056666851043701,1
나타,나타 망고 밝음1.csv,liquid_file,153,167,망고,7.829986572265625,5.056666851043701,1
나타,나타 망고 밝음1.csv,liquid_file,162,176,바닥,4.42999267578125,2.4300029277801514,0
나타,나타 망고 밝음1.csv,liquid_file,162,176,바닥,4.42999267578125,2.4300029277801514,1
나타,나타 망고 밝음1.csv,liquid_file,162,176,바닥,4.42999267578125,2.4300029277801514,1
나타,나타 망고 밝음1.csv,liquid_file,171,185,바닥,4.230010986328125,3.4300029277801514,0
나타,나타 망고 밝음1.csv,liquid_file,171,185,바닥,4.230010986328125,3.4300029277801514,1
나타,나타 망고 밝음1.csv,liquid_file,171,185,바닥,4.230010986328125,3.4300029277801514,1
나타,나타 망고 밝음1.csv,liquid_file,180,194,바닥,4.230010986328125,3.5766682624816895,0
나타,나타 망고 밝음1.csv,liquid_file,180,194,바닥,4.230010986328125,3.5766682624816895,1
나타,나타 망고 밝음1.csv,liquid_file,180,194,바닥,4.230010986328125,3.5766682624816895,1
나타,나타 망고 밝음1.csv,liquid_file,189,203,바닥,3.829986572265625,3.3633320331573486,0
나타,나타 망고 밝음1.csv,liquid_file,189,203,바닥,3.829986572265625,3.3633320331573486,1
나타,나타 망고 밝음1.csv,liquid_file,189,203,바닥,3.829986572265625,3.3633320331573486,1
나타,나타 망고 밝음1.csv,liquid_file,198,212,바닥,3.829986572265625,2.9766621589660645,0
나타,나타 망고 밝음1.csv,liquid_file,198,212,바닥,3.829986572265625,2.9766621589660645,1
나타,나타 망고 밝음1.csv,liquid_file,198,212,바닥,3.829986572265625,2.9766621589660645,1
나타,나타 망고 밝음1.csv,liquid_file,207,221,바닥,3.42999267578125,2.936663866043091,0
나타,나타 망고 밝음1.csv,liquid_file,207,221,바닥,3.42999267578125,2.936663866043091,1
나타,나타 망고 밝음1.csv,liquid_file,207,221,바닥,3.42999267578125,2.936663866043091,1
나타,나타 망고 밝음1.csv,liquid_file,216,230,바닥,3.829986572265625,3.176666259765625,0
나타,나타 망고 밝음1.csv,liquid_file,216,230,바닥,3.829986572265625,3.176666259765625,1
나타,나타 망고 밝음1.csv,liquid_file,216,230,바닥,3.829986572265625,3.176666259765625,1
나타,나타 망고 밝음1.csv,liquid_file,225,239,바닥,4.029998779296875,3.2166645526885986,0
나타,나타 망고 밝음1.csv,liquid_file,225,239,바닥,4.029998779296875,3.2166645526885986,1
나타,나타 망고 밝음1.csv,liquid_file,225,239,바닥,4.029998779296875,3.2166645526885986,1
나타,나타 망고 어둠.csv,liquid_file,0,14,바닥,0.239990234375,0.09331461787223816,0
나타,나타 망고 어둠.csv,liquid_file,0,14,바닥,0.239990234375,0.09331461787223816,1
나타,나타 망고 어둠.csv,liquid_file,0,14,바닥,0.239990234375,0.09331461787223816,1
나타,나타 망고 어둠.csv,liquid_file,5,19,바닥,0.239990234375,0.1066487655043602,0
나타,나타 망고 어둠.csv,liquid_file,5,19,바닥,0.239990234375,0.1066487655043602,1
나타,나타 망고 어둠.csv,liquid_file,5,19,바닥,0.239990234375,0.1066487655043602,1
나타,나타 망고 어둠.csv,liquid_file,10,24,바닥,0.239990234375,0.11998291313648224,0
나타,나타 망고 어둠.csv,liquid_file,10,24,바닥,0.239990234375,0.11998291313648224,1
나타,나타 망고 어둠.csv,liquid_file,10,24,바닥,0.239990234375,0.11998291313648224,1
나타,나타 망고 어둠.csv,liquid_file,15,29,바닥,0.36004638671875,0.1573282927274704,0
나타,나타 망고 어둠.csv,liquid_file,15,29,바닥,0.36004638671875,0.1573282927274704,1
나타,나타 망고 어둠.csv,liquid_file,15,29,바닥,0.36004638671875,0.1573282927274704,1
나타,나타 망고 어둠.csv,liquid_file,20,34,바닥,3.03997802734375,0.5839925408363342,0
나타,나타 망고 어둠.csv,liquid_file,20,34,바닥,3.03997802734375,0.5839925408363342,1
나타,나타 망고 어둠.csv,liquid_file,20,34,바닥,3.03997802734375,0.5839925408363342,1
나타,나타 망고 어둠.csv,liquid_file,25,39,망고,9.239990234375,2.9039957523345947,0
나타,나타 망고 어둠.csv,liquid_file,25,39,망고,9.239990234375,2.9039957523345947,1
나타,나타 망고 어둠.csv,liquid_file,25,39,망고,9.239990234375,2.9039957523345947,1
나타,나타 망고 어둠.csv,liquid_file,30,44,망고,9.8399658203125,5.959985256195068,0
나타,나타 망고 어둠.csv,liquid_file,30,44,망고,9.8399658203125,5.959985256195068,1
나타,나타 망고 어둠.csv,liquid_file,30,44,망고,9.8399658203125,5.959985256195068,1
나타,나타 망고 어둠.csv,liquid_file,35,49,망고,10.63995361328125,8.959985733032227,0
나타,나타 망고 어둠.csv,liquid_file,35,49,망고,10.63995361328125,8.959985733032227,1
나타,나타 망고 어둠.csv,liquid_file,35,49,망고,10.63995361328125,8.959985733032227,1
나타,나타 망고 어둠.csv,liquid_file,40,54,망고,10.63995361328125,10.106653213500977,0
나타,나타 망고 어둠.csv,liquid_file,40,54,망고,10.63995361328125,10.106653213500977,1
나타,나타 망고 어둠.csv,liquid_file,40,54,망고,10.63995361328125,10.106653213500977,1
나타,나타 망고 어둠.csv,liquid_file,45,59,망고,10.63995361328125,10.386653900146484,0
나타,나타 망고 어둠.csv,liquid_file,45,59,망고,10.63995361328125,10.386653900146484,1
나타,나타 망고 어둠.csv,liquid_file,45,59,망고,10.63995361328125,10.386653900146484,1
나타,나타 망고 어둠.csv,liquid_file,50,64,망고,10.63995361328125,10.346659660339355,0
나타,나타 망고 어둠.csv,liquid_file,50,64,망고,10.63995361328125,10.346659660339355,1
나타,나타 망고 어둠.csv,liquid_file,50,64,망고,10.63995361328125,10.346659660339355,1
나타,나타 망고 어둠.csv,liquid_file,55,69,망고,10.44000244140625,10.293326377868652,0
나타,나타 망고 어둠.csv,liquid_file,55,69,망고,10.44000244140625,10.293326377868652,1
나타,나타 망고 어둠.csv,liquid_file,55,69,망고,10.44000244140625,10.293326377868652,1
나타,나타 망고 어둠.csv,liquid_file,60,74,망고,10.63995361328125,10.346659660339355,0
나타,나타 망고 어둠.csv,liquid_file,60,74,망고,10.63995361328125,10.346659660339355,1
나타,나타 망고 어둠.csv,liquid_file,60,74,망고,10.63995361328125,10.346659660339355,1
나타,나타 망고 어둠.csv,liquid_file,65,79,망고,11.03997802734375,10.559985160827637,0
나타,나타 망고 어둠.csv,liquid_file,65,79,망고,11.03997802734375,10.559985160827637,1
나타,나타 망고 어둠.csv,liquid_file,65,79,망고,11.03997802734375,10.559985160827637,1
나타,나타 망고 어둠.csv,liquid_file,70,84,망고,12.03997802734375,10.973315238952637,0
나타,나타 망고 어둠.csv,liquid_file,70,84,망고,12.03997802734375,10.973315238952637,1
